"","V1","V2","V3","V4","V5","V6","V7","V8"
"result.57",-0.355449606059621,0.964658496004163,0.309444744864994,2.83738066663961,-0.353798319496127,0.965452138852554,0.3102019167432,4500
"result.58",-0.737169122845537,0.926109570257033,0.40495092671461,5.65143373597558,-0.850851723195284,0.9149800801964,0.4040446491287,4500
"result.59",-0.669914719926941,0.931469157603059,0.398200620989677,3.2356960873513,-0.569318261355025,0.941891842179728,0.348700431662613,4500
"result.60",-0.436357569799219,0.956267398709898,0.381160506460496,4.36849388405792,-0.532266057016867,0.947733868118778,0.37925213776571,4500
"result.61",-0.529123145806571,0.948552810806353,0.376775184115018,6.45214164628725,-0.526703668952422,0.948301931686098,0.380157733167948,4500
"result.62",-0.593449466159059,0.941467304666357,0.396027463646284,4.82273539520041,-0.525812180848363,0.94814309744808,0.369125796583687,4500
"result.63",-0.636365084203432,0.936813661517042,0.424238250726701,3.77341659638548,-0.776381350781495,0.923454534695272,0.424214442545638,4500
"result.64",-0.858878334229189,0.915023194950864,0.352482981497715,5.5011663076517,-0.774713918158278,0.922726231737449,0.342439135020466,4500
"result.65",-0.704037822041186,0.929902801930946,0.45667924378732,2.61707595397893,-0.67978009646419,0.932708954615216,0.399687532371406,4500
"result.66",-0.451200262318187,0.953446456859708,0.314538998271307,10.41380786174,-0.523377798984207,0.946930121737519,0.336061085566991,4500
"result.67",-0.69614629890382,0.93333056509079,0.322674913347794,12.5644308024491,-0.621550524032687,0.939699787731822,0.324191039964803,4500
"result.68",-0.315664439134067,0.968155007502457,0.270094850281912,4.6632941664506,-0.338337111717394,0.966481144362858,0.262707136462287,4500
"result.69",-0.787810671048224,0.92239641207275,0.415029532383812,3.14159074278588,-0.587612961633302,0.94085181427457,0.376331748251341,4500
"result.70",-0.358856180454328,0.964057782684784,0.338903801657169,17.6313522330465,-0.436444240722392,0.95707749571928,0.383317687410976,4500
"result.71",-0.467960837307347,0.953371816276061,0.416286228944459,2.6498925698283,-0.470224779472222,0.951839597935562,0.474237295140213,4500
"result.72",-0.571322456291969,0.94317219377139,0.395381453957174,2.68235728093462,-0.430636272000604,0.956735067060849,0.338528323309446,4500
"result.73",-0.548711223943471,0.944721196376406,0.400675791077368,14.1863228101763,-0.632080365082081,0.935716259235355,0.397430429714168,4500
"result.74",-0.684934766300941,0.933419440663213,0.463479775372452,2.96412929219519,-0.577385869078211,0.943239686142299,0.389049472563462,4500
"result.75",-0.438733198400989,0.95570028874,0.328180461498799,4.53493918373175,-0.406676245331713,0.958465754362737,0.316976602842819,4500
"result.76",-0.670606242437709,0.934729333301012,0.310604280261333,7.90028088077535,-0.685381382275617,0.933807098314053,0.335034490589019,4500
"result.77",-0.368666532422218,0.963349650785064,0.307891795046525,8.00093049904939,-0.509544730028388,0.94948854455973,0.367138069766567,4500
"result.78",-0.618275293372654,0.940484283179839,0.341994071941924,10.7953455962191,-0.623163041688477,0.939482649296661,0.370022836384825,4500
"result.79",-0.486592180888066,0.951583515155796,0.35727090357415,13.669709118547,-0.451701285866949,0.954223022047672,0.339606006008094,4500
"result.80",-0.427701169166701,0.956728840604484,0.377091717770978,3.10928403530493,-0.35368848217211,0.963796568564863,0.352303531588964,4500
"result.81",-0.849242340415724,0.915282921395448,0.396914676991457,2.68382932901254,-0.675363475975585,0.931922079326985,0.366052518397022,4500
"result.82",-0.713593484138856,0.930032777223391,0.352352717862305,7.12488814531905,-0.759006492207557,0.924933855440855,0.386404525862082,4500
"result.83",-0.313120425901418,0.969137760776496,0.323664250102784,3.49581379241174,-0.420620593083271,0.958722503683648,0.332490986052678,4500
"result.84",-0.353362099147651,0.964121156859427,0.310365234275636,7.20661355222195,-0.48807425325764,0.950660139656307,0.353646507254914,4500
"result.85",-0.434302923844741,0.956803405387282,0.311543108675121,7.09683021715804,-0.526569831158902,0.947684796670919,0.33521697569152,4500
"result.86",-0.580208751030229,0.942056207002068,0.41314876082107,2.48944943704758,-0.500971098760959,0.950291876244354,0.34326146551756,4500
"result.87",-0.60898538233595,0.942521287301006,0.356314895659735,16.9026223353031,-0.587828739148338,0.943703879381802,0.343469077006682,4500
"result.88",-0.410220646137716,0.957474021887879,0.333842420591805,6.66249417312211,-0.428593862565359,0.956441108078123,0.341776560965246,4500
"result.89",-0.712402160534088,0.928436041914952,0.381814998348895,15.7026993594277,-0.726178681921411,0.92749089278811,0.377985486291652,4500
"result.91",-0.586227895199655,0.941880294101875,0.380739387795325,7.25762896587577,-0.574602069201498,0.942407450229594,0.363906338224667,4500
"result.92",-0.375479968362862,0.961669311702177,0.304715201775079,17.1112010824025,-0.385627927051068,0.960989368518448,0.310455755530193,4500
"result.93",-0.557235799159702,0.944205960971487,0.384828085932178,6.55679485109258,-0.542352127007398,0.945363138157361,0.375419256175548,4500
"result.95",-0.556737818789968,0.943148206501145,0.356188899451643,12.7344786468893,-0.612673829625888,0.93804354723784,0.366972744502063,4500
"result.96",-0.614331486700643,0.938429202013567,0.385389468907358,14.0067790681445,-0.493222445703273,0.949816189680419,0.339957781730987,4500
"result.97",-0.58627850365572,0.940775661185212,0.383162975840793,6.78119195233888,-0.5033237789806,0.949370202171612,0.378473366316725,4500
"result.98",-0.437631420759951,0.95672868927841,0.299429130373726,5.62842708131559,-0.466861796716087,0.953383117167783,0.307745271929518,4500
"result.99",-0.631741813242298,0.935955537454282,0.423297830099092,7.7972100672348,-0.681692980625749,0.932209557310727,0.410736225630316,4500
"result.100",-0.416349529957225,0.957841219701612,0.379119363335886,11.943069760657,-0.503079377255632,0.950106281415134,0.375808804904742,4500
"result.101",-0.57794051978647,0.94052242068204,0.397093932106033,8.36793010252932,-0.684081486905284,0.928472378532407,0.435018271531788,4500
