"","95%","95%",""
"result.534",0.00802923561879977,0.00836191743241478,534
"result.535",0.0079036611363203,0.00842457398852614,535
"result.536",0.00809115582649242,0.00852331189493661,536
"result.537",0.00794320858907029,0.00890258769931282,537
"result.538",0.00805036113477651,0.00902310715018546,538
"result.539",0.00843475755529859,0.00945993848758113,539
"result.540",0.00824231999353361,0.00840600033216441,540
"result.541",0.00846835667253957,0.00859929009601882,541
"result.542",0.0084077313249807,0.00823592086591831,542
"result.543",0.00845353721947422,0.00887161039302573,543
"result.544",0.00832880300577141,0.00865291732389325,544
"result.545",0.0117004919849859,0.00838258457900293,545
"result.546",0.0104479500423889,0.0101326189368791,546
"result.547",0.01023836317048,0.00941092055563448,547
"result.548",0.010241846648346,0.00916879130770423,548
"result.549",0.0105326830219149,0.0102020366393337,549
"result.550",0.010274438871323,0.0100970047147096,550
"result.551",0.0101180262439209,0.00930488870629324,551
"result.552",0.0101659150934028,0.0103716364210301,552
"result.553",0.00992163965400099,0.00922150448603718,553
"result.554",0.010065016086609,0.00961459866298864,554
"result.555",0.0100912105321264,0.00947737788434491,555
"result.556",0.0103499366951901,0.00890358221443558,556
"result.557",0.010039210561229,0.0100886576956734,557
"result.558",0.0111685545479021,0.0104742973034545,558
"result.559",0.0106542157883669,0.010507842273669,559
"result.560",0.0105130099116789,0.00997134953675945,560
"result.561",0.0106105455408873,0.00978966194989843,561
