"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"result.129",-9.00482323289579,0.0724313582620406,0.684816198714973,-0.0965266489179837,0.990093871872969,0.059836985222676,5.5612734025781,-0.275306310947949,0.97074719728824,0.154892933620797,129
"result.130",-0.129699153494792,0.986455756599453,0.0669120713158757,-0.13596094657794,0.985803014910624,0.108740995002008,2.35785258515941,-0.266797391595122,0.971642930253708,0.152274777653852,130
"result.132",-0.103767429913034,0.989224878368202,0.0672782425285211,-0.0955522492265853,0.990098998857488,0.0476928927596591,5.38716287355447,-0.271103049576648,0.97119244578997,0.153896272652969,132
"result.134",-0.0996328741246023,0.989523697964693,0.0660369392712936,-0.124239513722542,0.987042868534465,0.106579995768775,2.16727900230062,-0.263849519832125,0.97196488969106,0.151392404008857,134
"result.135",-0.0998271187354825,0.989540745843224,0.0683856454792174,-0.662259882022823,0.931000120109051,0.212296904124703,2.30522354981306,-0.258459049433594,0.972524540044581,0.150079482264422,135
"result.136",-0.100820922509103,0.989335617209379,0.0664084466184926,-1.13113283541178,0.88234201314205,0.291477628849663,2.47906437589667,-0.277482021961946,0.97051785130141,0.155390370750208,136
"result.137",-7.39916470412763,0.235515575202767,0.615818350819244,-0.433927925010138,0.954958111849848,0.185850861435904,2.33680087599428,-0.262075723702105,0.972136307265757,0.150599539456454,137
"result.140",-0.0971461687788951,0.989925560282825,0.0668386640893844,-0.0944619444311101,0.990098839178163,0.0678771440961563,3.89932155466166,-0.266772768585808,0.971643193046544,0.151880672691201,140
"result.142",-0.104171866586067,0.989054743141205,0.0731536259710614,-0.0985801645237644,0.989606031769978,0.0678786795484837,5.87013386131321,-0.282729394321357,0.969954867781274,0.15729609151773,142
"result.145",-0.095503769964576,0.990098840488548,0.0583496996414883,-0.147715434544165,0.984617178511559,0.0920546134929115,2.51038944589714,-0.269868310237945,0.97132752883532,0.153238593019183,145
"result.146",-0.107801455360663,0.988687069239336,0.0709714564693979,-0.393859688873451,0.959032362356782,0.147636933399906,2.60676310271364,-0.286806195546131,0.96953250734472,0.157642567404246,146
"result.147",-0.108466891929728,0.98848428328511,0.0800918666835154,-0.170241923762329,0.982405178435925,0.123319849684479,2.10000250857641,-0.260295885024532,0.972328787767096,0.150673291185576,147
"result.149",-0.149259828335404,0.984276937961493,0.094010697583196,-1.22540380351972,0.872595374390222,0.341790962253078,3.78925430372652,-0.264333433492762,0.971907822912123,0.151119368011372,149
"result.150",-0.135998100822455,0.985737672352965,0.0815518746847461,-0.968062597173844,0.899267074451494,0.310211914063546,2.10000058959842,-0.2812919947646,0.970116301443333,0.156172864586862,150
