"","99%","99%",""
"result.542",0.0152456801079351,0.010188190499041,542
"result.543",0.0146116005319517,0.0108939220554032,543
"result.544",0.0271370066883478,0.0114785146103273,544
"result.545",0.0181480801284614,0.0142220492816025,545
"result.546",0.0177362045476198,0.0158092437584524,546
"result.547",0.0179882382528787,0.0151217940051338,547
"result.548",0.0192234140898532,0.0141820099452905,548
"result.549",0.0178700938399659,0.0148960989623244,549
"result.550",0.0172978579802718,0.0120711456339897,550
"result.551",0.0178569807803934,0.0139654049656493,551
"result.552",0.0170541730159629,0.0124162532923053,552
"result.553",0.0177161959806507,0.0150801977835681,553
"result.554",0.0178442453520039,0.0128371765345554,554
"result.555",0.0187576090553744,0.0150245661264863,555
"result.556",0.0171942402617534,0.0149832505951392,556
"result.557",0.0218712314503468,0.0141962117641223,557
"result.558",0.018335318487422,0.0149228918561915,558
"result.559",0.0179992925586689,0.0137594877005433,559
"result.560",0.0185511698791258,0.0139869159970166,560
"result.561",0.0176640568325609,0.0129830742667374,561
"result.562",0.0178435126429514,0.0159261223789994,562
"result.563",0.0178197023594343,0.0148513466723915,563
"result.564",0.0179677189156761,0.0166785918925654,564
"result.565",0.0173307446096459,0.0150459186736929,565
"result.566",0.0172938293745128,0.0124167078749206,566
"result.567",0.0182838306891107,0.0125189035533727,567
"result.568",0.0178588607570886,0.012497425617307,568
"result.569",0.0171181658615503,0.0125209871862786,569
"result.570",0.0168951093208497,0.014418139377361,570
"result.571",0.0174912873856013,0.0126543180721029,571
"result.572",0.0170446383692667,0.0152086977260461,572
"result.573",0.0166399961953488,0.0138657558512704,573
"result.574",0.0173493358306151,0.0124297397521591,574
"result.575",0.0165277512325576,0.0139475633379435,575
